
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001981                       # Number of seconds simulated (Second)
simTicks                                   1981013000                       # Number of ticks simulated (Tick)
finalTick                                  1981013000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.45                       # Real time elapsed on the host (Second)
hostTickRate                                307009567                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     678268                       # Number of bytes of host memory used (Byte)
simInsts                                       267160                       # Number of instructions simulated (Count)
simOps                                         267177                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    41401                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      41404                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          1981015                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               7.415088                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.134860                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          272354                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      147                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                         295721                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     55                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                 5323                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined              3503                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  56                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              987826                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.299365                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.819284                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.tageBP.btb.misses::CallDirect            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tageBP.btb.misses::CallIndirect            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tageBP.btb.misses::DirectCond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tageBP.btb.misses::DirectUncond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tageBP.btb.misses::IndirectCond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tageBP.btb.misses::IndirectUncond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tageBP.btb.misses::total            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tageBP.btb.updates::NoBranch            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tageBP.btb.updates::Return            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tageBP.btb.updates::CallDirect            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tageBP.btb.updates::CallIndirect            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tageBP.btb.updates::DirectCond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tageBP.btb.updates::DirectUncond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tageBP.btb.updates::IndirectCond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tageBP.btb.updates::IndirectUncond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tageBP.btb.updates::total            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tageBP.btb.mispredict::NoBranch            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tageBP.btb.mispredict::Return            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tageBP.btb.mispredict::CallDirect            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tageBP.btb.mispredict::CallIndirect            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tageBP.btb.mispredict::DirectCond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tageBP.btb.mispredict::DirectUncond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tageBP.btb.mispredict::IndirectCond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tageBP.btb.mispredict::IndirectUncond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tageBP.btb.mispredict::total            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tageBP.btb.power_state.pwrStateResidencyTicks::UNDEFINED   1981013000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.branchPred.tageBP.indirectBranchPred.lookups            0                       # Number of lookups (Count)
system.cpu.branchPred.tageBP.indirectBranchPred.hits            0                       # Number of hits of a tag (Count)
system.cpu.branchPred.tageBP.indirectBranchPred.misses            0                       # Number of misses (Count)
system.cpu.branchPred.tageBP.indirectBranchPred.targetRecords            0                       # Number of targets that where recorded/installed in the cache (Count)
system.cpu.branchPred.tageBP.indirectBranchPred.indirectRecords            0                       # Number of indirect branches/calls recorded in the indirect hist (Count)
system.cpu.branchPred.tageBP.indirectBranchPred.speculativeOverflows            0                       # Number of times more than the allowed capacity for speculative branches/calls where in flight and destroy the path history (Count)
system.cpu.branchPred.tageBP.loop_predictor.used            0                       # Number of times the loop predictor is the provider. (Count)
system.cpu.branchPred.tageBP.loop_predictor.correct            0                       # Number of times the loop predictor is the provider and the prediction is correct (Count)
system.cpu.branchPred.tageBP.loop_predictor.wrong            0                       # Number of times the loop predictor is the provider and the prediction is wrong (Count)
system.cpu.branchPred.tageBP.ras.pushes             0                       # Number of times a PC was pushed onto the RAS (Count)
system.cpu.branchPred.tageBP.ras.pops               0                       # Number of times a PC was poped from the RAS (Count)
system.cpu.branchPred.tageBP.ras.squashes            0                       # Number of times the stack operation was squashed due to wrong speculation. (Count)
system.cpu.branchPred.tageBP.ras.used               0                       # Number of times the RAS is the provider (Count)
system.cpu.branchPred.tageBP.ras.correct            0                       # Number of times the RAS is the provider and the prediction is correct (Count)
system.cpu.branchPred.tageBP.ras.incorrect            0                       # Number of times the RAS is the provider and the prediction is wrong (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProviderCorrect        23747                       # Number of times TAGE Longest Match is the provider and the prediction is correct (Count)
system.cpu.branchPred.tageBP.tage.altMatchProviderCorrect          175                       # Number of times TAGE Alt Match is the provider and the prediction is correct (Count)
system.cpu.branchPred.tageBP.tage.bimodalAltMatchProviderCorrect           85                       # Number of times TAGE Alt Match is the bimodal and it is the provider and the prediction is correct (Count)
system.cpu.branchPred.tageBP.tage.bimodalProviderCorrect        23548                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is correct (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProviderWrong           40                       # Number of times TAGE Longest Match is the provider and the prediction is wrong (Count)
system.cpu.branchPred.tageBP.tage.altMatchProviderWrong           24                       # Number of times TAGE Alt Match is the provider and the prediction is wrong (Count)
system.cpu.branchPred.tageBP.tage.bimodalAltMatchProviderWrong           34                       # Number of times TAGE Alt Match is the bimodal and it is the provider and the prediction is wrong (Count)
system.cpu.branchPred.tageBP.tage.bimodalProviderWrong          249                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is wrong (Count)
system.cpu.branchPred.tageBP.tage.altMatchProviderWouldHaveHit            4                       # Number of times TAGE Longest Match is the provider, the prediction is wrong and Alt Match prediction was correct (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProviderWouldHaveHit           34                       # Number of times TAGE Alt Match is the provider, the prediction is wrong and Longest Match prediction was correct (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::0            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::1         3035                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::2         5922                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::3         1279                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::4         4201                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::5          711                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::6         1743                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::7         3353                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::8          288                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::9         2455                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::10          550                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::11          102                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::12          347                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::0         9622                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::1         1083                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::2         3490                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::3          489                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::4         1215                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::5         1000                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::6         3596                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::7         2484                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::8          506                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::9           52                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::10          125                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::11          324                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::12            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tournamentBP.lookups_0::NoBranch            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::Return            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::CallDirect            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::CallIndirect            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::DirectCond            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::DirectUncond            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::IndirectCond            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::IndirectUncond            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::total            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.squashes_0::NoBranch            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::Return            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::CallDirect            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::CallIndirect            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::DirectCond            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::DirectUncond            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::IndirectCond            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::IndirectUncond            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::total            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.corrected_0::NoBranch            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::Return            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::CallDirect            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::CallIndirect            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::DirectCond            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::DirectUncond            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::IndirectCond            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::IndirectUncond            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::total            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.committed_0::NoBranch            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::Return            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::CallDirect            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::CallIndirect            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::DirectCond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::DirectUncond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::IndirectCond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::IndirectUncond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::total            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::NoBranch            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::Return            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::CallDirect            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::CallIndirect            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::DirectCond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::DirectUncond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::IndirectCond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::IndirectUncond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::total            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.targetProvider_0::NoTarget            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.tournamentBP.targetProvider_0::BTB            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.tournamentBP.targetProvider_0::RAS            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.tournamentBP.targetProvider_0::Indirect            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.tournamentBP.targetProvider_0::total            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::NoBranch            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::Return            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::CallDirect            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::CallIndirect            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::DirectCond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::DirectUncond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::IndirectCond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::IndirectUncond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::total            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.condPredicted            0                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.tournamentBP.condPredictedTaken            0                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.tournamentBP.condIncorrect            0                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.tournamentBP.predTakenBTBMiss            0                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.tournamentBP.NotTakenMispredicted            0                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.tournamentBP.TakenMispredicted            0                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.tournamentBP.BTBLookups            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.BTBUpdates            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.BTBHits            0                       # Number of BTB hits (Count)
system.cpu.branchPred.tournamentBP.BTBHitRatio          nan                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.tournamentBP.BTBMispredicted            0                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.tournamentBP.indirectLookups            0                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.tournamentBP.indirectHits            0                       # Number of indirect target hits. (Count)
system.cpu.branchPred.tournamentBP.indirectMisses            0                       # Number of indirect misses. (Count)
system.cpu.branchPred.tournamentBP.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::NoBranch            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::Return            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::CallDirect            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::CallIndirect            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::DirectCond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::DirectUncond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::IndirectCond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::IndirectUncond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::total            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.misses::NoBranch            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::Return            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::CallDirect            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::CallIndirect            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::DirectCond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::DirectUncond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::IndirectCond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::IndirectUncond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::total            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.updates::NoBranch            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::Return            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::CallDirect            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::CallIndirect            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::DirectCond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::DirectUncond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::IndirectCond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::IndirectUncond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::total            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::NoBranch            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::Return            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::CallDirect            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::CallIndirect            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::DirectCond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::DirectUncond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::IndirectCond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::IndirectUncond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::total            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.power_state.pwrStateResidencyTicks::UNDEFINED   1981013000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.branchPred.tournamentBP.indirectBranchPred.lookups            0                       # Number of lookups (Count)
system.cpu.branchPred.tournamentBP.indirectBranchPred.hits            0                       # Number of hits of a tag (Count)
system.cpu.branchPred.tournamentBP.indirectBranchPred.misses            0                       # Number of misses (Count)
system.cpu.branchPred.tournamentBP.indirectBranchPred.targetRecords            0                       # Number of targets that where recorded/installed in the cache (Count)
system.cpu.branchPred.tournamentBP.indirectBranchPred.indirectRecords            0                       # Number of indirect branches/calls recorded in the indirect hist (Count)
system.cpu.branchPred.tournamentBP.indirectBranchPred.speculativeOverflows            0                       # Number of times more than the allowed capacity for speculative branches/calls where in flight and destroy the path history (Count)
system.cpu.branchPred.tournamentBP.ras.pushes            0                       # Number of times a PC was pushed onto the RAS (Count)
system.cpu.branchPred.tournamentBP.ras.pops            0                       # Number of times a PC was poped from the RAS (Count)
system.cpu.branchPred.tournamentBP.ras.squashes            0                       # Number of times the stack operation was squashed due to wrong speculation. (Count)
system.cpu.branchPred.tournamentBP.ras.used            0                       # Number of times the RAS is the provider (Count)
system.cpu.branchPred.tournamentBP.ras.correct            0                       # Number of times the RAS is the provider and the prediction is correct (Count)
system.cpu.branchPred.tournamentBP.ras.incorrect            0                       # Number of times the RAS is the provider and the prediction is wrong (Count)
system.cpu.commit.commitSquashedInsts            5324                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls              91                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts               533                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples       986800                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     0.270751                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     0.975195                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0          856354     86.78%     86.78% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1           78710      7.98%     94.76% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2           24324      2.46%     97.22% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3            9190      0.93%     98.15% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4            5516      0.56%     98.71% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5            3725      0.38%     99.09% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6             114      0.01%     99.10% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7              60      0.01%     99.11% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8            8807      0.89%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total       986800                       # Number of insts commited each cycle (Count)
system.cpu.commit.amos                              0                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                          50                       # Number of memory barriers committed (Count)
system.cpu.commit.functionCalls                  3671                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass           50      0.02%      0.02% # Class of committed instruction (Count)
