
---------- Begin Simulation Statistics ----------
simSeconds                                   0.012981                       # Number of seconds simulated (Second)
simTicks                                  12981227500                       # Number of ticks simulated (Tick)
finalTick                                 12981227500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    524.59                       # Real time elapsed on the host (Second)
hostTickRate                                 24745297                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     689628                       # Number of bytes of host memory used (Byte)
simInsts                                     41384615                       # Number of instructions simulated (Count)
simOps                                       41425662                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    78889                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      78967                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         25962456                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.627346                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.594018                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        43563305                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   216938                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       42976752                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  52667                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2354580                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1702454                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               36037                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            25225461                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.703705                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.859762                       # Number of insts issued each cycle (Count)
system.cpu.dcache.WriteReq.missLatency::cpu.data   2113613379                       # number of WriteReq miss ticks (Tick)
system.cpu.dcache.WriteReq.missLatency::total   2113613379                       # number of WriteReq miss ticks (Tick)
system.cpu.dcache.WriteReq.accesses::cpu.data      5072953                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.dcache.WriteReq.accesses::total      5072953                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.dcache.WriteReq.missRate::cpu.data     0.008427                       # miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.missRate::total     0.008427                       # miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.avgMissLatency::cpu.data 49443.561781                       # average WriteReq miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.avgMissLatency::total 49443.561781                       # average WriteReq miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.mshrHits::cpu.data        32336                       # number of WriteReq MSHR hits (Count)
system.cpu.dcache.WriteReq.mshrHits::total        32336                       # number of WriteReq MSHR hits (Count)
system.cpu.dcache.WriteReq.mshrMisses::cpu.data        10412                       # number of WriteReq MSHR misses (Count)
system.cpu.dcache.WriteReq.mshrMisses::total        10412                       # number of WriteReq MSHR misses (Count)
system.cpu.dcache.WriteReq.mshrMissLatency::cpu.data    458020491                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.dcache.WriteReq.mshrMissLatency::total    458020491                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.dcache.WriteReq.mshrMissRate::cpu.data     0.002052                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.mshrMissRate::total     0.002052                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.dcache.WriteReq.avgMshrMissLatency::cpu.data 43989.674510                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.dcache.WriteReq.avgMshrMissLatency::total 43989.674510                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.dcache.power_state.pwrStateResidencyTicks::UNDEFINED  12981227500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.dcache.tags.tagsInUse          1016.116365                       # Average ticks per tags in use ((Tick/Count))
system.cpu.dcache.tags.totalRefs             16901261                       # Total number of references to valid blocks. (Count)
system.cpu.dcache.tags.sampledRefs              39390                       # Sample count of references to valid blocks. (Count)
system.cpu.dcache.tags.avgRefs             429.074917                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.dcache.tags.warmupTick              207000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.dcache.tags.occupancies::cpu.data  1016.116365                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.dcache.tags.avgOccs::cpu.data     0.992301                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::total        0.992301                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.occupanciesTaskId::1024         1024                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.ageTaskId_1024::0          151                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::1          588                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::2            4                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::3          281                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.tagAccesses           33999556                       # Number of tag accesses (Count)
system.cpu.dcache.tags.dataAccesses          33999556                       # Number of data accesses (Count)
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  12981227500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.decode.idleCycles                  4796428                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles              12906290                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                   4819352                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles               2499675                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                 203716                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved              4410520                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                 65880                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts               45344967                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                246571                       # Number of squashed instructions handled by decode (Count)
system.cpu.dtb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.dtb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.dtb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.dtb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.dtb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dtb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dtb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.dtb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED  12981227500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.dtb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.dtb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.dtb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.dtb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.dtb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  12981227500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.executeStats0.numInsts            42683115                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches          6089331                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        12177674                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts        5234307                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            1.644032                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numFpRegReads       11529595                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites       8657179                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads      47776945                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites     22872362                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          17411981                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     17635470                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites     11802410                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches            5228875                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      20488146                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                  533072                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   25                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles           138                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           29                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                   3466015                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                110538                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           25225461                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.954769                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             2.954244                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 14817981     58.74%     58.74% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  2516554      9.98%     68.72% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                   736632      2.92%     71.64% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                   755179      2.99%     74.63% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                   777200      3.08%     77.71% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                   951520      3.77%     81.49% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                   891237      3.53%     85.02% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                   392491      1.56%     86.57% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  3386667     13.43%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             25225461                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts              49238109                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.896512                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            7244789                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.279049                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      4470587                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst        3413457                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total           3413457                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst       3413457                       # number of overall hits (Count)
system.cpu.icache.overallHits::total          3413457                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst        52558                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total           52558                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst        52558                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total          52558                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst   1201153000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total   1201153000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst   1201153000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total   1201153000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst      3466015                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total       3466015                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst      3466015                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total      3466015                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.015164                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.015164                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.015164                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.015164                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 22853.856692                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 22853.856692                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 22853.856692                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 22853.856692                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          847                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           11                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs             77                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks        41008                       # number of writebacks (Count)
system.cpu.icache.writebacks::total             41008                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst        11038                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total         11038                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst        11038                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total        11038                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst        41520                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total        41520                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst        41520                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total        41520                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    959093000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    959093000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    959093000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    959093000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.011979                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.011979                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.011979                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.011979                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 23099.542389                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 23099.542389                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 23099.542389                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 23099.542389                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                  41008                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst      3413457                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total         3413457                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst        52558                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total         52558                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst   1201153000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total   1201153000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst      3466015                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total      3466015                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.015164                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.015164                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 22853.856692                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 22853.856692                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst        11038                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total        11038                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst        41520                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total        41520                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    959093000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    959093000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.011979                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.011979                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 23099.542389                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 23099.542389                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  12981227500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           461.377341                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              3454976                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs              41519                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs              83.214336                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               77000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   461.377341                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.901128                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.901128                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          501                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           70                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1           23                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3          262                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          146                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.978516                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            6973549                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           6973549                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  12981227500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    203716                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                     338455                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   854140                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               43780243                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts               186865                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 12419507                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 5434051                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                128547                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     24958                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                   805702                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          55336                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         115236                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        73919                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               189155                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 42487670                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                42395259                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  22569254                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  29368456                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.632945                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.768486                       # Average fanout of values written-back ((Count/Count))
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED  12981227500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  12981227500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                      332370                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  696951                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                 1045                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               55336                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                 278993                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                 6231                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                   2563                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           11722556                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              4.024059                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            10.650255                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               11640447     99.30%     99.30% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                 4916      0.04%     99.34% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                 1937      0.02%     99.36% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  936      0.01%     99.37% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                 1606      0.01%     99.38% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                 1812      0.02%     99.40% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                 3538      0.03%     99.43% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                 4202      0.04%     99.46% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                 4793      0.04%     99.50% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                 5458      0.05%     99.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109              25493      0.22%     99.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119               6848      0.06%     99.82% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129               1714      0.01%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               5088      0.04%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149               1116      0.01%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159               3908      0.03%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               4597      0.04%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
