
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002014                       # Number of seconds simulated (Second)
simTicks                                   2013630000                       # Number of ticks simulated (Tick)
finalTick                                  2013630000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.28                       # Real time elapsed on the host (Second)
hostTickRate                                320480357                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     678272                       # Number of bytes of host memory used (Byte)
simInsts                                       275384                       # Number of instructions simulated (Count)
simOps                                         275401                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    43826                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      43829                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          2013631                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               7.312084                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.136760                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          289068                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      137                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                         322012                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     60                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                13803                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined              4989                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  46                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              993331                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.324174                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.849584                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.tageBP.tage.altMatchProviderWouldHaveHit           47                       # Number of times TAGE Longest Match is the provider, the prediction is wrong and Alt Match prediction was correct (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProviderWouldHaveHit           17                       # Number of times TAGE Alt Match is the provider, the prediction is wrong and Longest Match prediction was correct (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::0            0                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::1         1836                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::2         9373                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::3         5891                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::4         2685                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::5          504                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::6         1256                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::7          910                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::8         4699                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::9           10                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::10          219                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::11         1994                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.longestMatchProvider::12         1031                       # TAGE provider for longest match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::0         4854                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::1         8718                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::2         5291                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::3          947                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::4         1273                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::5         1373                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::6          267                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::7         4656                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::8         1993                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::9            5                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::10         1004                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::11           27                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tageBP.tage.altMatchProvider::12            0                       # TAGE provider for alt match (Count)
system.cpu.branchPred.tournamentBP.lookups_0::NoBranch            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::Return            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::CallDirect            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::CallIndirect            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::DirectCond            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::DirectUncond            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::IndirectCond            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::IndirectUncond            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.lookups_0::total            0                       # Number of BP lookups (Count)
system.cpu.branchPred.tournamentBP.squashes_0::NoBranch            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::Return            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::CallDirect            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::CallIndirect            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::DirectCond            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::DirectUncond            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::IndirectCond            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::IndirectUncond            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.squashes_0::total            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.tournamentBP.corrected_0::NoBranch            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::Return            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::CallDirect            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::CallIndirect            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::DirectCond            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::DirectUncond            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::IndirectCond            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::IndirectUncond            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.corrected_0::total            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.tournamentBP.committed_0::NoBranch            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::Return            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::CallDirect            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::CallIndirect            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::DirectCond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::DirectUncond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::IndirectCond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::IndirectUncond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.committed_0::total            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::NoBranch            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::Return            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::CallDirect            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::CallIndirect            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::DirectCond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::DirectUncond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::IndirectCond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::IndirectUncond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.mispredicted_0::total            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.tournamentBP.targetProvider_0::NoTarget            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.tournamentBP.targetProvider_0::BTB            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.tournamentBP.targetProvider_0::RAS            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.tournamentBP.targetProvider_0::Indirect            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.tournamentBP.targetProvider_0::total            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::NoBranch            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::Return            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::CallDirect            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::CallIndirect            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::DirectCond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::DirectUncond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::IndirectCond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::IndirectUncond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.targetWrong_0::total            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.tournamentBP.condPredicted            0                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.tournamentBP.condPredictedTaken            0                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.tournamentBP.condIncorrect            0                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.tournamentBP.predTakenBTBMiss            0                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.tournamentBP.NotTakenMispredicted            0                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.tournamentBP.TakenMispredicted            0                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.tournamentBP.BTBLookups            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.BTBUpdates            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.BTBHits            0                       # Number of BTB hits (Count)
system.cpu.branchPred.tournamentBP.BTBHitRatio          nan                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.tournamentBP.BTBMispredicted            0                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.tournamentBP.indirectLookups            0                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.tournamentBP.indirectHits            0                       # Number of indirect target hits. (Count)
system.cpu.branchPred.tournamentBP.indirectMisses            0                       # Number of indirect misses. (Count)
system.cpu.branchPred.tournamentBP.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::NoBranch            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::Return            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::CallDirect            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::CallIndirect            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::DirectCond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::DirectUncond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::IndirectCond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::IndirectUncond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.lookups::total            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.tournamentBP.btb.misses::NoBranch            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::Return            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::CallDirect            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::CallIndirect            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::DirectCond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::DirectUncond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::IndirectCond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::IndirectUncond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.misses::total            0                       # Number of BTB misses (Count)
system.cpu.branchPred.tournamentBP.btb.updates::NoBranch            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::Return            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::CallDirect            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::CallIndirect            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::DirectCond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::DirectUncond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::IndirectCond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::IndirectUncond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.updates::total            0                       # Number of BTB updates (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::NoBranch            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::Return            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::CallDirect            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::CallIndirect            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::DirectCond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::DirectUncond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::IndirectCond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::IndirectUncond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.mispredict::total            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.tournamentBP.btb.power_state.pwrStateResidencyTicks::UNDEFINED   2013630000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.branchPred.tournamentBP.indirectBranchPred.lookups            0                       # Number of lookups (Count)
system.cpu.branchPred.tournamentBP.indirectBranchPred.hits            0                       # Number of hits of a tag (Count)
system.cpu.branchPred.tournamentBP.indirectBranchPred.misses            0                       # Number of misses (Count)
system.cpu.branchPred.tournamentBP.indirectBranchPred.targetRecords            0                       # Number of targets that where recorded/installed in the cache (Count)
system.cpu.branchPred.tournamentBP.indirectBranchPred.indirectRecords            0                       # Number of indirect branches/calls recorded in the indirect hist (Count)
system.cpu.branchPred.tournamentBP.indirectBranchPred.speculativeOverflows            0                       # Number of times more than the allowed capacity for speculative branches/calls where in flight and destroy the path history (Count)
system.cpu.branchPred.tournamentBP.ras.pushes            0                       # Number of times a PC was pushed onto the RAS (Count)
system.cpu.branchPred.tournamentBP.ras.pops            0                       # Number of times a PC was poped from the RAS (Count)
system.cpu.branchPred.tournamentBP.ras.squashes            0                       # Number of times the stack operation was squashed due to wrong speculation. (Count)
system.cpu.branchPred.tournamentBP.ras.used            0                       # Number of times the RAS is the provider (Count)
system.cpu.branchPred.tournamentBP.ras.correct            0                       # Number of times the RAS is the provider and the prediction is correct (Count)
system.cpu.branchPred.tournamentBP.ras.incorrect            0                       # Number of times the RAS is the provider and the prediction is wrong (Count)
system.cpu.commit.commitSquashedInsts           13810                       # The number of squashed insts skipped by commit (Count)
system.cpu.commit.commitNonSpecStalls              91                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu.commit.branchMispredicts              2292                       # The number of times a branch was mispredicted (Count)
system.cpu.commit.numCommittedDist::samples       990571                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::mean     0.278022                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::stdev     0.914897                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::0          851608     85.97%     85.97% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::1           78680      7.94%     93.91% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::2           26448      2.67%     96.58% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::3           18995      1.92%     98.50% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::4            3851      0.39%     98.89% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::5            5384      0.54%     99.43% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::6             104      0.01%     99.44% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::7             116      0.01%     99.46% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::8            5385      0.54%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu.commit.numCommittedDist::total       990571                       # Number of insts commited each cycle (Count)
system.cpu.commit.amos                              0                       # Number of atomic instructions committed (Count)
system.cpu.commit.membars                          50                       # Number of memory barriers committed (Count)
system.cpu.commit.functionCalls                  3671                       # Number of function calls committed. (Count)
system.cpu.commit.committedInstType_0::No_OpClass           50      0.02%      0.02% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntAlu       233927     84.94%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntMult            6      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::ZeroMult            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::IntDiv            6      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatAdd            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAdd            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAlu            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdCvt            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMisc            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdMatMultAcc            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatDiv            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMisc            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatMatMultAcc            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdReduceAdd            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdReduceAlu            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdReduceCmp            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAes            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdAesMix            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSha1Hash            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSha256Hash            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShaSigma2            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdShaSigma3            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::SimdPredAlu            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::Matrix            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::MatrixMov            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::MatrixOP            0      0.00%     84.96% # Class of committed instruction (Count)
system.cpu.commit.committedInstType_0::MemRead        32953     11.97%     96.93% # Class of committed instruction (Count)
